year,min_100 metre U wind component,max_100 metre U wind component,avg_100 metre U wind component,min_100 metre V wind component,max_100 metre V wind component,avg_100 metre V wind component,min_10 metre U wind component,max_10 metre U wind component,avg_10 metre U wind component,min_10 metre V wind component,max_10 metre V wind component,avg_10 metre V wind component,min_2 metre temperature,max_2 metre temperature,avg_2 metre temperature,min_Evaporation,max_Evaporation,avg_Evaporation,min_High vegetation cover,max_High vegetation cover,avg_High vegetation cover,min_Ice temperature layer 1,max_Ice temperature layer 1,avg_Ice temperature layer 1,min_Lake bottom temperature,max_Lake bottom temperature,avg_Lake bottom temperature,min_Lake total depth,max_Lake total depth,avg_Lake total depth,min_Low vegetation cover,max_Low vegetation cover,avg_Low vegetation cover,min_Maximum temperature at 2 metres since previous post-processing,max_Maximum temperature at 2 metres since previous post-processing,avg_Maximum temperature at 2 metres since previous post-processing,min_Minimum temperature at 2 metres since previous post-processing,max_Minimum temperature at 2 metres since previous post-processing,avg_Minimum temperature at 2 metres since previous post-processing,min_Precipitation type,max_Precipitation type,avg_Precipitation type,min_Skin temperature,max_Skin temperature,avg_Skin temperature,min_Snow depth,max_Snow depth,avg_Snow depth,min_Snow evaporation,max_Snow evaporation,avg_Snow evaporation,min_Snowmelt,max_Snowmelt,avg_Snowmelt,min_Soil temperature level 1,max_Soil temperature level 1,avg_Soil temperature level 1,min_Surface pressure,max_Surface pressure,avg_Surface pressure,min_Temperature of snow layer,max_Temperature of snow layer,avg_Temperature of snow layer,min_Total cloud cover,max_Total cloud cover,avg_Total cloud cover,min_Total precipitation,max_Total precipitation,avg_Total precipitation,min_Type of high vegetation,max_Type of high vegetation,avg_Type of high vegetation,min_Type of low vegetation,max_Type of low vegetation,avg_Type of low vegetation,min_Volumetric soil water layer 1,max_Volumetric soil water layer 1,avg_Volumetric soil water layer 1
1970,-0.7163697762575251,3.3959902529607935,1.682323951238006,-1.795783783374471,2.0832460727467503,0.6076239390835697,-0.4477513120005077,1.9618975579036668,0.9882119739045193,-1.1094409373056076,1.2512403094674582,0.3549301632845578,267.91355574467326,290.26938799654823,280.26148009789495,-0.0001284232844014727,-5.8976516749305505e-06,-5.7273777595215694e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4592125793849,271.459929040497,271.45983928308004,274.2661192602912,287.66427656705395,280.2813539324415,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,267.3755178854217,290.4854522484408,280.1193108468156,267.0857018807378,289.9185901929735,279.67243908060124,0.3765937540327785,4.386987721918036,1.7039130018064865,266.77261077750137,290.3026203074863,279.7338500345134,0.0,0.09786158173283721,0.02205383668264789,-1.1490561985471826e-05,4.4748871470922196e-08,-2.5390754767648804e-06,0.0,0.00015816559607465173,2.875641512565771e-05,272.58519594044714,290.19417004845326,280.99916981482846,97992.33751114777,99060.5576290541,98593.42618698104,267.76690138361306,273.0552259641492,271.89310394257535,0.5002289217108218,0.8973237419816821,0.744673904561277,7.566949336920291e-05,0.00014993232813851305,0.00010373066729075249,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.27989122030134567,0.35577906429656314,0.3165558680857315
1971,-2.65820768807786,4.424003341387248,1.340678775271759,-1.1980958592039677,4.114507877189354,0.43739831313430216,-1.591418628049603,2.6091854751780765,0.7704646578434057,-0.6998005151084673,2.2477092384427086,0.2409336728719453,270.1347785529425,292.149600653329,281.23397360831177,-0.00012043117219274563,-2.8263914736366647e-06,-5.813163197430126e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45987682760097,271.4601554693384,271.45991541174254,274.06020973299604,286.45505230093875,279.8551510014076,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,270.0083089768488,292.8533619105129,281.28883691774377,269.67712919316625,292.2042194850623,280.82026617390983,0.2169645198756135,3.106918173773575,1.3516929436561755,269.1160153048861,292.8356865574915,280.96885511920783,0.0,0.029818694094545146,0.005228162127483632,-5.950562721295878e-06,1.981429323968356e-07,-9.53780646156055e-07,0.0,5.794818669566131e-05,1.7882683452363577e-05,272.52911467679206,292.319806364711,281.7202328122022,98302.12383351885,99513.44866227536,98798.66458308262,268.43019250950243,272.97775286040564,271.96793714646753,0.5080687666868912,0.9144246901008981,0.7278810570352613,3.288273684915034e-05,0.00016240935000100742,8.33364735661708e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.21019919475937202,0.34937769386274814,0.3041140256702071
1972,-3.79739470546961,5.600768825133733,0.30579446161551754,-1.66230324987941,3.8484767945118,0.8222831821783697,-2.345873951576956,3.2378969322713615,0.17181792993128464,-1.0448639201190126,2.108655893564293,0.42080794199834276,267.2717398632453,292.6741877322374,280.92987081998785,-0.00012577089948112734,-7.0589391619790815e-06,-5.844607388899936e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.459874463288,271.4599278847939,271.4598965534313,273.9310865506673,288.25079392581125,280.3711567747635,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,267.08062980507697,292.7830192607174,281.02832323054605,266.7695558776718,292.2189595469476,280.57634820045206,0.429439282488063,4.144277721579059,1.2279855147623198,266.6280476006295,292.7948225626227,280.69209394313117,0.0,0.015450271252335376,0.002848042602225471,-4.405890134027982e-06,2.529444082989012e-10,-8.216673681954421e-07,0.0,5.23710912451965e-05,8.209899150037751e-06,270.86676305057915,292.39063677971734,281.22084336570737,98180.08697190767,100003.08814378755,98881.40050551623,266.9323122220504,272.9727190238346,271.9335326694192,0.6253819010613325,0.8581338399763276,0.7353421031893083,1.852069871076932e-05,0.00015806871386934353,9.225063436525142e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.29905118355947513,0.3395576676371239,0.320805021510637
1973,0.4045735144433645,6.364888248598674,2.2749659137176095,-1.5608631156185915,2.7667024138954193,0.32171485475043754,0.2509039063041765,3.759312939173115,1.3488565312888487,-0.9736616023141563,1.6798455285494218,0.2140374150666291,271.2197984133732,290.77063441282803,280.9575530544022,-0.00011820137529352221,-5.574249189051417e-06,-5.9250472788983667e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4598598906542,271.4599329430632,271.45989592873985,273.64127739236284,287.42799876006086,280.04743750180506,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,271.15826526250385,291.1121837803717,280.9452093255232,270.8693170394441,290.5479825895595,280.468729525628,0.17129993880583966,3.7987242890862087,1.5205775393395988,270.6104149689494,291.10530848707543,280.58097217689254,0.0,0.02071003053496586,0.004640210663194809,-6.071304257707431e-06,2.3727706219587063e-10,-1.6474663589714856e-06,0.0,6.697471726777832e-05,1.7466789231316004e-05,272.22401085479686,290.84560096030594,281.12598537008085,98067.76006991974,99569.04845032033,98781.75430149918,270.0745385091746,272.98834950513054,272.15207046273525,0.4253114536411123,0.8964981336284017,0.703724773721901,3.857615691591571e-05,0.00015894167072467218,8.402356530982299e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.22856843207100716,0.3466081818271665,0.30107259847977624
1974,-3.8395268360913666,5.449417310487977,1.1489047403200185,-1.8680805389094444,3.156324833146156,1.0450493745630558,-2.388461601985315,3.0667358196883536,0.632059598575471,-1.1515566525125749,1.8829783937949212,0.5939571476612877,273.057294713165,291.17592339171904,281.4347110312956,-0.00011579752377463563,-9.846654516685335e-06,-5.931471978473858e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45986002381653,271.459925156191,271.4598930960654,274.0195582486791,287.66780143288923,280.335588203884,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,273.062381988541,291.190273342128,281.43772117019944,272.7662628298836,290.61698125776087,280.9708362320622,0.32773906310491674,2.6772257814744047,1.107573119290552,272.4083063020492,290.9282366121737,281.0460912893418,0.0,0.009869201875918915,0.0023026292239089765,-1.6038668863161957e-06,1.0472404974667004e-08,-3.6801079297576135e-07,0.0,4.282887077497688e-05,1.1632414673956251e-05,273.34114215703096,290.75751742928617,281.4876174084827,97914.75331182171,99263.92417563507,98614.01843062807,271.11740451365074,273.0396883274005,272.6035237217571,0.5854499220248114,0.8578765893151309,0.7285351110620905,2.158164245558591e-05,0.00021154179646365508,0.00010339337015768752,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2064816851086904,0.3559734139134779,0.31266003902019446
1975,-0.6351663430525867,5.823206446978994,1.198937081663736,-1.884060986959822,2.853822183396414,0.13812093143657175,-0.5032298387381503,3.396051547482442,0.7146092617987353,-1.1952475225314707,1.7335691687964678,0.06309849712013607,272.45588472724046,291.83483856686337,281.94758792111327,-0.00012209770289764004,-1.2832237054508573e-05,-6.017291830749731e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45987336282127,271.4599390658639,271.459896991744,273.82631986272145,288.0116726990344,280.6089251868982,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,272.4689536717315,291.8758156592906,282.0022665934518,272.0297328233653,291.2807206326601,281.51658934238895,0.24269905794296037,2.754033819140035,1.1189772393207071,271.7457091319509,291.91242364320766,281.6454456433531,0.0,0.0067532643742558955,0.0018579378849635328,-3.0105008420035322e-06,3.7291336038787605e-08,-5.434408750983151e-07,0.0,2.563872044264482e-05,8.732359055033717e-06,273.3811813520321,291.65630303045185,282.07880823310944,98221.87422746276,99677.466071515,98902.56159196752,269.7079914535122,273.03931790849555,272.25743698120704,0.49145126947804535,0.7918815286457297,0.6807691816242588,2.994433792876522e-05,0.0001665743889073268,8.078895270954651e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.24623749873479867,0.3417376103149016,0.3022717886180683
1976,-2.582796451888317,5.541569869360741,0.9393784912240268,-1.8685193949290928,3.053477060536829,0.17157616683873864,-1.729202755009095,3.3005146632928715,0.5499053715975639,-1.1453063396257437,1.6222159397222,0.051559687866240385,269.864143335934,291.5011800038739,280.3471730048838,-0.00011790053567518348,-1.0699467355388432e-05,-5.51869275084566e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45984591537103,271.4599146813479,271.4598958680743,273.8961471029415,287.17670529923066,279.94944817686655,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,269.4811035032093,291.9017123730828,280.35506168631633,269.0382419521353,291.2371610605488,279.8550271165555,0.25361014324428965,3.959383937157344,1.531866759704375,268.73119017659207,292.1774252237356,280.0104942744756,0.0,0.03623718518792078,0.008445249033837378,-7.411028680199259e-06,4.558056463861345e-10,-1.912664846361555e-06,0.0,5.933506659218135e-05,1.6126239163245324e-05,272.3727807603091,291.7792485521665,281.01485864474165,98161.07690209246,99631.44121856937,98781.78947512503,268.6949626195336,272.9920008291354,271.7050557312957,0.5325533624738874,0.8714092399862016,0.6932870772110236,1.4590579195644007e-05,0.00014587985245956655,8.051452872072564e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.21483401079427744,0.3503940232182217,0.29653791310024996
1977,-0.899878740819824,5.058662869616745,1.486165863321118,-0.7830039610054096,3.662121839402905,0.9818093993680089,-0.4728043342201492,2.812261295915496,0.8275688660942758,-0.5829402092785769,2.0042434911448535,0.5493070963697905,271.4964205890389,289.9096292934598,281.1695792947867,-0.0001268940474465141,-6.1635017640629655e-06,-5.97916339562938e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45987212631877,271.4599297930001,271.459896672925,274.27044231745464,286.79943147001654,280.51446755892187,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,271.03737320495674,289.88403477173404,281.15382769508466,270.7409183773318,289.25812656600976,280.69313838158774,0.3919735741136213,3.5639541418455662,1.3683839296493139,270.2165039131769,289.9707844744899,280.7473553352764,3.9025845834392546e-06,0.02962526402018426,0.005869480755975708,-3.860865977440085e-06,8.544666151640162e-08,-1.0855559345403524e-06,3.0570539933239033e-07,6.952315385966273e-05,2.2950505909414674e-05,273.1217035567486,289.62767982300767,281.4714280404382,97999.2884283456,99229.08857090432,98688.66865159699,270.5559633984925,272.9967152059317,272.31522988691427,0.6134669066736937,0.8786141770213428,0.7445044743048465,3.0781108323392684e-05,0.00017705679761613547,9.766206341938446e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.27089012390060774,0.3557360559406468,0.32192086723282615
1978,-2.275430455197761,5.417559055451933,1.5323274146195036,-1.1066051301994329,3.376833006460661,0.7652503846240845,-1.2616401004351776,3.260147779294638,0.8776989939525391,-0.7827490300728529,1.9803747294563179,0.4417453119852248,269.8740892775798,288.95083443267197,280.1971183577895,-0.00011942396281676596,-7.940220245659862e-06,-5.783155045471585e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4598424792708,271.45991281337393,271.4598860715022,274.00646659907574,286.0834632547581,279.8709502523111,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,269.46608366300876,289.1738792513666,280.2403286752262,269.06957114504326,288.61314166103585,279.77626911633905,0.38287198348173956,3.8229806150102323,1.5152322482669087,268.79706434963305,289.0388734048186,279.87559502686224,1.0604262776285671e-05,0.04046840225593369,0.007124426453464872,-6.933362786125893e-06,1.110228943125894e-07,-1.4525886773498775e-06,7.419561401269905e-07,5.86273101922859e-05,1.9183809465040145e-05,272.46003313609936,289.04991958738407,280.7885656521646,98278.91301765265,99617.52405391017,98644.63946779433,268.2505638377243,273.00801455243845,271.8913723200354,0.6003198049409665,0.8530340083411135,0.7420576377074402,4.5269090047204464e-05,0.0001537795956991457,9.059979400635656e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2579214583584794,0.3460595800551914,0.31880677595200435
1979,-1.5841071955987045,4.354887388192997,0.8681235550064658,-0.5387710837216906,2.891093956032622,1.0577636670123016,-1.0309624844095966,2.697320357399596,0.4654497910671858,-0.19654971833022009,1.6992001603182159,0.595718403284333,267.5129926575114,291.85835428133305,280.41182141843115,-0.00012302252268216058,-5.620949107516161e-06,-5.806570061101827e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4504984044493,271.46025776699634,271.45913397681625,274.239446012807,287.3579848288136,280.13476675755834,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,267.17250164990935,292.1051966902609,280.4728793509634,266.86698520242066,291.4215941181643,279.99296246275213,0.25743696377055936,4.672839159267168,1.5184494793342347,266.51513102726534,292.26519269678636,280.09305091519394,0.0,0.0822239980636448,0.014427900668165025,-9.773344756047232e-06,4.252722578615735e-10,-1.6996258779638502e-06,0.0,0.00015768216195225667,2.003905158185098e-05,272.1146816364997,292.04885074951704,281.06002876511667,98195.02723335268,99236.98281099748,98739.13941487497,267.20389194871314,272.9181773006948,271.70648083152076,0.4734418420080715,0.9009244492752718,0.7079816028482292,3.0877659466223365e-05,0.00012350174774871758,8.749502420990695e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.22470551655794962,0.3637380411011884,0.3023041387447885
1980,-1.7485142374188172,5.009578051400396,1.4423084012336413,-1.8339648657959995,2.0120701448215854,0.4383688612268885,-1.196134018802432,2.8515190305163527,0.8226651384904025,-1.2003777107969666,1.2095214143724253,0.2508872671879558,267.198965709701,289.34436034012884,279.6932285493711,-0.0001142544637812831,-4.4113714079061024e-06,-5.6551340523357505e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45241696340327,271.4599190360854,271.459235422561,273.9854327468116,287.04309240273085,279.76459301573857,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,266.7911825223526,289.46761697436136,279.70813089514166,266.4165514741286,288.9490417219019,279.2581554376925,0.4429208347383013,4.4831122850399,1.75184602054696,266.1617271573692,289.2075401526155,279.35908516960745,0.0,0.02034550030359241,0.004298208375962182,-6.344739402849759e-06,2.374433116438856e-09,-1.341915935945159e-06,0.0,4.0252475022403194e-05,1.1522378111229077e-05,271.75133126336397,289.2421923223361,280.3530532458968,98355.70456994449,99389.11017536744,98735.46841779262,266.83982288838473,273.1239621096421,271.71476365475525,0.5998177242718534,0.8634166029810614,0.7555924249020699,4.1197419171031224e-05,0.00022505467702614942,0.00010122579258844818,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2753245339676797,0.34627317025174537,0.32489152877615873
1981,-1.3025524145168768,5.061373974028088,1.7771832330626427,-1.0410089034236683,3.1042565562324804,0.7742247984025833,-0.7843754315443872,3.0084846900222937,1.0368573854243555,-0.6553882732285518,1.8146441545658312,0.45742056744741166,269.71844807133016,290.42315389892264,280.90734175129677,-0.00012075542456005088,-7.711272885980798e-06,-6.1585169811693e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45986602731944,271.4599471233061,271.45990124505374,273.8649654462032,287.66388578670865,280.62133170070183,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,269.1990520462098,290.711945095355,280.93259565815026,268.87257545915867,290.1742314171979,280.46709812820444,0.3828506487829856,4.377149600989098,1.617850367046023,268.54332855422984,290.5241266656767,280.560836746856,0.0,0.039892243280184835,0.0070974904984423765,-5.919606903695814e-06,4.495392298218334e-08,-1.52452937361621e-06,0.0,3.303350007748557e-05,1.0693126567532743e-05,272.93771759776774,290.46840849757984,281.6732149051126,97481.44267262374,99071.24936030051,98667.96315682009,268.9908779559186,273.01012900496363,271.9678725301641,0.6065892757977466,0.880843797974107,0.7385614983490864,5.1125287548128696e-05,0.00017791655365757622,0.00010310931813383813,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.26921185518023993,0.34788723892754275,0.3129566375569946
1982,-0.45947692560533776,3.4889232865648063,1.3449307604700422,-2.030292286648419,3.3706042490215937,0.9165370417747912,-0.4230490253091137,1.9405512711674064,0.7507551951690337,-1.2667037147599245,1.9565103811238687,0.5234415328908124,268.70846704473007,291.649516452056,281.4301785543011,-0.00012181780853564165,-7.2092193742420334e-06,-5.823431320362477e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45225110417925,271.4599059084446,271.4592283093971,273.62765596571353,287.75628037831615,280.5555745657805,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,268.7422453007648,292.0745777786943,281.6586420739489,268.37889855076486,291.4249764827937,281.14121592576896,0.2398309459285069,3.2704126234810733,1.1846757244728472,267.9156797436523,292.0871808223318,281.3568115563601,0.0,0.015340888236554648,0.0030062786486592364,-3.2041988465582667e-06,4.5797064470988114e-08,-6.361972836470627e-07,0.0,5.897818459110065e-05,1.1586616114494982e-05,271.10468652577606,291.8167724411191,281.75466484441745,98545.35407905132,99617.55691726638,98964.8772282714,266.8006561591531,273.02598679806357,271.8311053155611,0.5542766595166766,0.8319781009239164,0.6391472570341715,2.78431794250587e-05,0.0001251367818680036,6.86102492519847e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.21413671426038292,0.3434902248106833,0.28338964145603
1983,-0.3489821143427418,7.98735164882298,2.622217004552455,-2.357918422594595,2.9335822142960133,0.6188320189968566,-0.10915090739016138,4.745334012885375,1.5446854231870084,-1.4368608155136868,1.6658796830870652,0.3830717482727603,270.61284467429095,292.42932812791486,281.9940442997137,-0.00012254508956446535,-9.665393302525555e-06,-6.085893063211912e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45986634245963,271.4610637056286,271.4599954740398,273.68877766893326,287.9762297751995,280.7394056689854,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,270.27444308978073,292.73250085452116,282.16020594101616,269.8899290749315,292.0798522107702,281.6715074979769,0.2567438462403057,4.071349068082518,1.2535133485089698,269.69854903823733,293.0689349941567,281.82729133337074,0.0,0.01947788981946721,0.002795646152876247,-6.09000828405909e-06,4.7173967280225904e-08,-9.509524631286803e-07,0.0,3.4605671120582e-05,9.17091362608513e-06,272.62084407243526,292.57560367971786,282.27471085319985,98252.67646309201,99122.88501898268,98806.49481770069,269.43412110687393,272.99292371823077,272.09590499047516,0.5050133713511933,0.8447628727506854,0.6877092755810653,5.533194387993614e-05,0.00012154562667163138,8.260392064386549e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2139414706888775,0.34419618172323857,0.28960389867233255
1984,-2.109548541149277,3.5396924902050437,0.8009328847159151,-1.0615258740523443,3.5420528480610107,1.0700067399989348,-1.3847371444020764,2.1394022095177045,0.4289011883450771,-0.7689221141784172,2.139453155848844,0.5937998434421189,271.50726905411375,290.6085012523881,280.82213462390655,-0.00012123300407811013,-8.213081692634573e-06,-5.970543496666209e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4598755220518,271.4599240318415,271.45989870800366,273.5491598824079,287.5229079188507,280.15987535837763,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,271.6236791906979,290.899857985347,281.00175624532693,271.2670703387186,290.2682852087442,280.54073031915436,0.28493374795499105,3.7345484745170032,1.4749206217023325,271.2233691966352,290.78989967591156,280.6608570900106,0.0,0.008233237161824397,0.0017044552370499468,-3.232661065619454e-06,1.3184674806577116e-09,-6.526816433358484e-07,0.0,2.6716133298500486e-05,5.737592572746457e-06,272.5748924937675,290.43479733388915,281.04015627350924,98187.22876098215,99613.8034213702,98825.01759979238,269.89535927002834,273.0553063917432,272.09059416292524,0.530754257620811,0.8013692098855303,0.7078073537651948,3.8889267953974133e-05,0.00014422311753915318,8.485910915223267e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2647321010268405,0.33063891294694187,0.31048618612507006
1985,-1.4712494165842316,4.812742314256842,1.973324369098303,-1.8551435035965917,2.620258263744962,0.6412052958331279,-0.814538438386886,2.8683877033485197,1.1365657899686337,-1.0607927242848905,1.4631929140206588,0.38801385018034623,264.90769533154463,290.57681890421475,279.8054811438247,-0.00012800513363770249,-5.899890282266134e-06,-6.123850699239351e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4472336322621,271.46106569589506,271.4589393899351,274.0697559285562,287.0094303146682,280.1374730657143,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,264.7318197230381,290.8476185711404,279.9739813486768,264.352580764483,290.2983512983703,279.5023848170545,0.3978931724801119,4.13343426801615,1.589766376871581,263.95886225609445,290.503229552728,279.5823118110543,0.0,0.018650241985104045,0.004656975152008015,-6.190706377746874e-06,4.624211337251995e-07,-1.133256489696258e-06,0.0,4.399260209329154e-05,1.1982121056222999e-05,270.818225368278,290.40806547061084,280.82218739892915,98253.16456337107,99623.54699325147,98770.12847296272,264.4621070122535,273.04995635078876,271.1860345384294,0.5998469861484245,0.8837837475638075,0.7402337157905805,4.108996883360558e-05,0.00020121252062008874,9.842278372610595e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2981785433025062,0.3486679991174254,0.3215633794979636
1986,-3.089340697953569,4.479749477832816,1.4018609749761215,-1.7408287608065072,3.485129075652229,0.9527513290683963,-1.796951197106308,2.4875389543509288,0.791309562770346,-1.0819914317620247,1.9573673429657423,0.547042743349554,264.46473914878993,290.4865591428339,280.59127365532316,-0.00012727767648800328,-9.9594792945649e-06,-6.0974917470463584e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.45119251410296,271.4598946656884,271.45878811777976,273.8707411214867,287.2406811848458,280.33026431099285,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,264.1343298457865,290.9373997336744,280.77695874998767,263.65744559075625,290.3393726234303,280.2835811407994,0.2971413585103593,4.191181350589016,1.3826809747415008,263.6606310046976,290.9411643393196,280.4285305774593,0.0,0.023078678403370915,0.004311555035690156,-6.952920275082776e-06,5.3949307289039357e-08,-1.3971848427758047e-06,0.0,3.79394935312219e-05,9.260017882151065e-06,271.0745669144932,290.628635808149,281.33821275039173,97961.7299245688,99367.72948707092,98858.52824048199,264.25426447145594,272.9670746562434,271.59360278696664,0.5682424210782112,0.8423357677208414,0.6852190220265189,3.541818030883593e-05,0.0001523738310982086,8.547524179025568e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.24930432369437078,0.33953190770408187,0.29950230980488307
1987,-3.120336577970106,3.9113520698632636,1.3372322287124738,-0.8445016062678165,3.4586269994698102,0.6062446029403636,-1.9320206488451543,2.2324390950902715,0.7663925899809821,-0.5856387655132337,1.8409429573538434,0.33603826500826806,262.47845238262363,290.8029765768576,279.72437183670735,-0.0001278121408796781,-6.614161488449653e-06,-5.949978821915588e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4459216380702,271.4599381071993,271.45816542077665,273.86641840809517,287.77732188503353,280.1286353039549,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,262.12943174137723,291.1041878600962,279.8418799061041,261.7404752234459,290.5274214138882,279.37409578638653,0.3361339028136825,4.574154209284028,1.4482215837423347,261.5414035858527,291.10769671461713,279.4777323445466,0.0,0.039712794497920846,0.007057750961098276,-6.333037347453744e-06,1.596305899205813e-08,-1.259102550515418e-06,0.0,8.298221213859398e-05,1.1321824799540326e-05,271.918821408848,290.8416105174176,280.7827953617227,98503.32995067781,99480.17483109163,98867.7789823822,262.3980418436757,273.06744297887604,271.1907404589511,0.5638599068701676,0.8823189903157868,0.7146028679805704,4.583307024365832e-05,0.0001478903923423571,9.296844848052101e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.2832378202005497,0.3427394696480011,0.31862533723657455
1988,-1.5270837218776359,5.373785783427716,1.8249580332130098,-2.1213773184183227,4.43268611540605,0.8147108780648115,-0.8765054451956724,3.1633969595580176,1.0377748274967797,-1.2511196146812542,2.531376351931798,0.47838688333580426,273.0974043578452,291.7160802708294,281.3777418478277,-0.00013281121407509607,-1.3528177515864448e-05,-6.070897928311744e-05,0.3756440832224457,0.37564408322244575,0.37564408322244575,271.4598638694546,271.4599551535029,271.45990532260817,274.06922730326085,288.09935950992326,280.3970154061123,9.767382979739141,9.767382979739141,9.767382979739141,0.6034543519789889,0.6034543519789889,0.603454351978989,273.3344330653142,292.1181926127266,281.5823414775511,273.0106806462281,291.5052953838741,281.1128345119848,0.31136900078678204,3.0916882095088227,1.4172865727456643,272.8150768700931,292.101493977703,281.2725944107661,0.0,0.014180740298300394,0.0026982235767283383,-6.463970984056277e-06,1.1422580133099532e-10,-1.219301077655145e-06,0.0,5.45293448726829e-05,1.1957200260827514e-05,273.505210808136,291.77941399796845,281.5504774679459,98054.44289878453,99293.64679144343,98721.33147478313,270.598684629666,272.99606480772593,272.21431040969054,0.4992905433015802,0.8596140315899425,0.6926063443173871,3.1287616421122825e-05,0.00014284105127989087,9.068898090553209e-05,18.665505226480835,18.665505226480835,18.665505226480835,1.048780487804878,1.0487804878048783,1.048780487804878,0.21441083488467602,0.3472306984504718,0.30302131148787953
